X_m,Y_m,Z_m,Depth_m,Temperature_C,Rock_Stress_MPa,Gas_ppm,Water_Seepage_Prob,Collapse_Risk
576.742418107492,2031.1677344261163,-981.1242738272205,981.1242738272205,41.62153710565262,33.293047108288675,107.87234810592213,0.7450954012606134,0.8500856283924382
546.340342405544,2679.5363583606736,-50.680932202488975,50.680932202488975,16.993969171363496,2.672924616238639,33.92411949009351,0.0,0.06338762183622561
2069.9987125758944,2417.070270941708,-693.9192849585578,693.9192849585578,34.01211355545612,21.296711067847447,77.20063451489811,0.5671965021172463,0.629167616923114
2811.519605684226,1521.0790021926066,-96.73877066254411,96.73877066254411,20.171812272791623,2.647900001200561,22.390907343401373,0.04454032636698124,0.12570528961859925
1038.9942832070915,1943.897740301845,-529.045247029221,529.045247029221,33.2796116194868,15.471235419291265,55.245196713914225,0.41995881163573606,0.44507624964981385
2796.5208637190385,225.9139373297524,-950.3953379303076,950.3953379303076,41.858803252696774,27.75611129032204,94.21748141847316,0.7063774405513793,0.7544719135449822
2082.1929822887723,951.2503182824812,-360.205499088685,360.205499088685,27.272446826361385,11.201605454932805,51.62040778664154,0.29495275892578415,0.40829628494666204
2244.971764554585,2999.9031895548596,-993.684007315754,993.684007315754,40.251674010603075,29.109911674484795,93.52761163283888,0.7577411422881165,0.7493222427474016
849.5043489347943,2723.1498818583227,-531.3762219745338,531.3762219745338,29.744090769882703,15.125040627684317,65.1878024320225,0.35492582941033024,0.41480751717518893
1315.4649759627157,677.4403425630172,-621.3598793307867,621.3598793307867,32.57396652177003,22.026738834510112,71.63287332368081,0.4652998027487209,0.5701335596804991
1543.9551878090258,210.6863374016521,-811.795416668871,811.795416668871,38.232538628378826,24.9269248899269,71.80564549718879,0.6807511155241089,0.6785142249347041
2245.6141532207803,1677.7189235518083,-302.60276259139584,302.60276259139584,24.877175708821227,10.724798451698902,42.084007622792846,0.2568171140945481,0.3609458313293371
1237.3006317341074,1756.6870092242802,-946.0838052568874,946.0838052568874,42.066509374717334,28.26481732280794,93.85082428326683,0.7581482809990633,0.8016215885891221
2154.7183933897713,525.2546313513599,-888.1212171208161,888.1212171208161,42.380968766064484,27.189132996449917,90.86573156402254,0.7226035896484662,0.6800507593223744
2145.072048358459,1118.1762390038987,-346.788344269506,346.788344269506,26.855521100244623,8.724526936156067,38.3801430859767,0.24487334018939,0.30767703054121776
173.61679741314396,1582.8031838920272,-443.13510796565436,443.13510796565436,28.918834644909584,15.695830732715818,47.36325211632509,0.40897763184254043,0.4440203747955691
938.8937142694298,497.97182509359715,-253.57783786324762,253.57783786324762,25.805794096933354,9.778204404618144,23.84840755030137,0.2271952508933447,0.2899337449850399
1948.3258508015492,2530.458801929958,-665.8744000326644,665.8744000326644,33.9432194283025,22.475162193920767,63.85790299624885,0.48563305908692994,0.6513840177915409
466.54812713964446,17.982723776857277,-184.78527043742915,184.78527043742915,21.24118943237319,7.881590553141318,43.371125564564224,0.0,0.22912803236612844
443.71429232551753,2028.8317277680198,-491.96505145662053,491.96505145662053,28.915380869728722,10.86045507112043,59.53051066456705,0.40756494957651473,0.46927274951782033
1029.4697141748334,2532.0773043694735,-81.66688885817302,81.66688885817302,19.347776334888035,1.6662525912583175,28.891029627070147,0.06278602687690997,0.03547467922621697
279.5260344370131,1905.9340757379382,-467.2893130066059,467.2893130066059,31.118014647791266,13.40026473526716,50.54592171660304,0.37990940030489906,0.39859655589928866
392.31784168051973,675.7764321281328,-365.90664506283315,365.90664506283315,29.65510781300989,10.932578791496175,44.21312490126437,0.3240188995428678,0.42820796272982753
2760.715866334138,415.5928498143293,-139.92368637572457,139.92368637572457,22.55482645482087,7.4946203023678475,33.707390959397934,0.14574707100896148,0.20479112610751066
2346.584328548461,1785.4814075844538,-363.125015341972,363.125015341972,26.696157123661752,11.819226930716372,38.854242204469,0.26742792208157423,0.27772487600322465
2176.1008654075063,2610.944222492012,-806.4671953285986,806.4671953285986,39.872089727368575,27.07762778650382,78.16833644130747,0.6825692920218365,0.7253867577717
781.618145672634,471.7817048764426,-370.13118561742425,370.13118561742425,26.257220601988195,14.173546434922384,37.4851628048582,0.30224395955778854,0.3826179528230497
2243.2396523716197,1093.433633623793,-136.56287852516368,136.56287852516368,20.25400000985136,3.1339794860714516,33.50215219083813,0.0845161421728566,0.08269085610565038
2126.5224983761186,1915.7500572780914,-784.33168073378,784.33168073378,37.10625157268317,23.871455925416495,64.62127271976547,0.6469807936402967,0.7782547150112915
2860.9694868885463,1398.6952691584604,-995.6635019091126,995.6635019091126,41.63475838539529,28.184003196407645,111.33285065421445,0.8066997234653228,0.8080228620739154
1803.7367607636927,1297.3213282131276,-144.29937692434885,144.29937692434885,23.045356138026307,4.412495950669417,39.60896161594738,0.008965025585052536,0.12161132857834876
2546.655346932745,1904.0832278845637,-70.89325382578366,70.89325382578366,18.54056693558644,1.584013544571243,42.01720616564416,0.140911538732259,0.23319002619484824
2438.588254790483,1194.4392631451772,-575.5872586240232,575.5872586240232,36.17731233666277,15.370806204192661,60.63586994598637,0.43600993495086066,0.44158165635933433
1582.9916663931342,2773.942092990471,-916.8436526189616,916.8436526189616,38.26684514572331,26.52825157452461,88.53450355446626,0.7382994318506769,0.7566402184649179
1771.1190561401763,1401.97086910989,-724.4792976645953,724.4792976645953,36.260232137515075,24.883556872800945,87.84545472631278,0.5229288810362452,0.7153620003575402
2583.888515210842,229.35663414259767,-249.56982297143955,249.56982297143955,24.329337760864835,6.123446326206014,39.35722797270769,0.21025866056009493,0.27731031288399893
402.0054574346202,1473.2902627638516,-237.91937017655823,237.91937017655823,24.895680153072707,7.689870798969043,43.46549985058653,0.13944231799185813,0.25232418175829824
1814.6618379708252,1774.204051683972,-287.4205954208109,287.4205954208109,25.42039665314594,11.009929375897347,56.852304080424815,0.21716693623719088,0.34541236894959637
1740.8220980764765,214.0564488640865,-129.14062020510875,129.14062020510875,21.859200931925816,7.941346814663522,28.516933653665756,0.06858715038509339,0.20472155177424556
2057.4259139243577,2083.006198404427,-376.65195125419547,376.65195125419547,29.39107330209904,12.268674261311377,46.65754910793821,0.3305271498257748,0.41546929263166715
1950.5880679027548,909.7391474190339,-174.72668526860292,174.72668526860292,20.68263961015807,6.456645440083848,14.086796062678555,0.15615908139381204,0.23913375082276744
2197.7513670097296,2624.7217854982277,-667.329484367247,667.329484367247,38.73467404063386,23.2849008623058,85.20493031738607,0.5718306766602629,0.6058583030665426
479.7321943994085,1665.0559903912435,-586.8208140045441,586.8208140045441,33.87301632953392,16.56837819092728,92.41814609818732,0.48762528037702507,0.5265095251850511
2280.975062091997,2702.2790431547605,-612.683979992464,612.683979992464,32.720303436428885,18.43971276534596,82.37259471100074,0.46861195407177847,0.5726734499890509
2181.049919229855,335.10193381082587,-853.1779963667935,853.1779963667935,39.122677802117344,29.547009811887953,87.97232377627982,0.7352233082990173,0.7167106500355447
1856.4721392625547,850.3332905438625,-392.7465438497263,392.7465438497263,28.755372284071704,12.132225871696566,43.740319104017395,0.3520980085311556,0.33696930896002664
381.5561378371671,826.5166218080002,-998.3561100018196,998.3561100018196,43.57903807939771,28.477956345254984,94.45229127008082,0.7883961696591444,0.6591049927205321
2099.4082861051884,1214.1685783984365,-984.0608656164376,984.0608656164376,43.17929369021471,27.53336572387372,86.7831120803823,0.7447722594672682,0.7060055983020038
154.02161122945034,2052.815215086844,-541.7674783538064,541.7674783538064,32.902853432942074,16.12311021796179,78.34070147779366,0.48898783198287077,0.4968395385577558
741.2056125984856,2980.939535348247,-728.3644588360481,728.3644588360481,38.065097312533155,20.70853485428272,80.86931390674377,0.5313801188641833,0.5314791313792878
1301.3751461137538,1733.4256502284052,-694.7333138196484,694.7333138196484,32.6792840851562,21.680222849961993,72.81237812601944,0.5895339440434602,0.5922229257759409
1099.391788913828,2399.3299694761813,-949.791525986717,949.791525986717,40.7958015921507,28.91622844106705,83.14331531116225,0.7725709853868055,0.7759592831204452
2242.1472162374835,1053.447197732012,-988.2077679635878,988.2077679635878,41.265431666079536,29.24909341986919,91.35746360938003,0.8569226146188871,0.8385917570382773
336.0913004829679,483.12846361665106,-459.45158439848564,459.45158439848564,31.09045588408571,14.778738726213296,50.47887777135494,0.3520195179002461,0.40556554408650947
1639.0011887517724,2705.0709700557927,-585.1401972457394,585.1401972457394,33.365921602108536,18.59863660328723,59.532042002596896,0.5037530158929214,0.5641181646277469
1064.3575309842115,175.06885440589826,-585.2109405788767,585.2109405788767,32.825040886845656,20.180689596003795,68.98205301120312,0.46697635486020317,0.5455507049832246
429.7544311769237,1953.9107763138961,-853.2372223491836,853.2372223491836,37.78819604857286,26.49580738743015,89.20794714505502,0.6251691740144578,0.743188377967343
1338.5392954713134,2038.1558653525474,-460.2790123430821,460.2790123430821,30.538393752380287,12.59663969594086,49.83377688435893,0.34271622811043595,0.4438783934652168
1742.8971245453172,2513.626186408523,-286.56937893570756,286.56937893570756,23.925369252964618,11.38786167716992,67.7001860263203,0.18396513362567965,0.3757356647966504
400.26023940130705,2458.72068059579,-907.6016796440947,907.6016796440947,38.28471955518422,29.188684007384296,73.5219766529965,0.6475060566365277,0.8171004316547701
172.1094097954322,1956.4646711193375,-931.5393358738704,931.5393358738704,43.33744610323583,27.21826488156311,90.91350444001662,0.7557027847773689,0.8126109291443834
2150.421844484362,790.9748846766305,-188.14764463739786,188.14764463739786,20.666067403770416,6.850597489782491,36.21807866790516,0.21151764280305427,0.23735565995500632
1693.414514669923,1648.7219336456776,-166.69861235008483,166.69861235008483,23.322482020229504,3.106312773339117,44.77792241379514,0.16436526646099486,0.210231375708516
1288.1079438061242,2689.4644597194656,-402.10870215590694,402.10870215590694,25.771844490337145,8.316490802121983,44.13382491805698,0.320619011139091,0.3400985915307773
1785.3039346866847,1453.2988147277008,-900.9009275538715,900.9009275538715,41.7888530276089,29.55275014233865,90.78722520909658,0.7534729023858311,0.8188304260996901
116.15859001786022,988.9801002474105,-531.6588076330052,531.6588076330052,29.895797110790234,14.78326166043127,65.08301269711377,0.4555789076846245,0.39507314698755064
1131.0696803057328,2348.671031334202,-988.3718683602348,988.3718683602348,41.54089671551253,27.412764848319938,83.28384260911005,0.7589044223171298,0.7385460748360502
736.758364929247,1485.8700137314047,-518.3357144837785,518.3357144837785,32.8945791815195,14.422890822745703,61.25024629258183,0.4342904644181671,0.520104067012068
860.7280743083102,790.332412245623,-451.8917274819622,451.8917274819622,30.24808742591669,10.282978656771196,55.10187826597113,0.3732603591899549,0.371971824905384
677.9067569779291,2124.867569529184,-430.5403098632484,430.5403098632484,29.08480948293183,10.719994939085348,59.79015605469741,0.4056276330141177,0.4265580269555343
1856.4517668479266,2476.2040655446954,-900.4101083744671,900.4101083744671,40.0062397081674,24.166002735660566,89.89115063211139,0.7471631134369423,0.8165666350234853
2978.2326801739705,2448.970247499727,-315.89691918362723,315.89691918362723,28.49242320011649,8.448799419360993,39.30974244450744,0.2839583477069301,0.32180465889674725
1453.657963575734,875.1346072318024,-794.8696023744966,794.8696023744966,36.10377036845115,24.464394758327522,80.6890877629966,0.6513452321891362,0.6181185486952752
722.267144957194,2132.6715198663383,-298.15218475362764,298.15218475362764,26.86690230764863,10.429890346743308,29.469807483181153,0.1644339686856281,0.28138811052337914
2161.9755948525485,1828.5267049321178,-960.4862876081996,960.4862876081996,42.30970463880407,26.919946970138994,98.86561783071298,0.8237669774936098,0.8144211969289906
1025.349751811789,2163.2862911034254,-314.71033552202925,314.71033552202925,27.434346608297176,12.410080481355381,46.96818898517603,0.09546498770609241,0.28495108320620427
2277.160848995714,1301.5191608855434,-319.258375799113,319.258375799113,26.043229988857657,9.056639657831145,39.21852537491775,0.3572113424347697,0.3402244232371613
146.9291727302926,1379.2998803768814,-396.68165535824255,396.68165535824255,25.838400955147865,13.105437118906824,39.72508074103528,0.38094017555260923,0.3805733658747265
2007.195360746398,2031.088078427895,-114.07173390996444,114.07173390996444,21.88231186465644,2.10059654600774,27.161226383420118,0.17724871621394178,0.1635598847470913
1452.394147763083,1080.0672538014956,-390.6013377727165,390.6013377727165,27.061644608523302,7.962167346832409,55.603389043349175,0.2623190748133353,0.2957800998416958
1201.9825279571558,1630.7726903224336,-973.1343127404864,973.1343127404864,42.187424863792906,28.788655540150515,100.96715651341098,0.7556138887613513,0.7741274139097263
1206.9565066344069,2737.752750019869,-335.2952232467897,335.2952232467897,26.103407877305635,7.884921067488284,28.76779911116507,0.23250261743786474,0.16335521936605957
38.02350376579111,2248.088088708098,-781.123653401653,781.123653401653,35.12620670684759,24.593454086773963,61.56877742812834,0.7266770495157985,0.6615374209226323
2570.6902361253256,632.1784694361652,-156.50098781190056,156.50098781190056,22.768777011688833,4.84690317391831,21.68368747705305,0.13225086692141827,0.15253366699055487
2551.7453994828234,353.2343403122452,-732.3580631856427,732.3580631856427,33.57757389068798,22.591041937180552,67.51193749669315,0.6159557148439716,0.7031547319977219
2873.4109211066007,2478.659392992244,-164.05209970726884,164.05209970726884,21.474988133019767,7.006871534998234,28.722244784781488,0.1531709415156077,0.1952708418941517
2265.5547781004434,1907.4469659112235,-74.8500974572251,74.8500974572251,22.22439362294939,4.0910554921507165,30.39688452017486,0.10173604519248183,0.19852256059536624
748.4722534773557,2490.6096963051796,-209.3878874780858,209.3878874780858,23.756806222490386,5.056523213619521,53.34672974825175,0.16733452660277792,0.25038537477853284
1883.202631467074,1408.5583545723034,-639.5493340930653,639.5493340930653,34.68965676398385,14.889763609533109,78.95780257368082,0.4616862170015022,0.41849297015722975
165.57465169051366,756.1817069551158,-820.9968313472167,820.9968313472167,41.21312726929438,25.257741287300597,69.82476322929057,0.675016826137344,0.6619511316040187
1085.6640928091965,882.4274945425304,-409.4123871500818,409.4123871500818,29.332031137433187,11.178049728578959,54.84274868212632,0.31474603445259,0.38257515942022374
1176.593824092261,1369.9601784859788,-723.971511029464,723.971511029464,38.075295155348805,19.191274423048768,92.12957782086693,0.47121739223097225,0.5827724975960513
2014.1668356003831,478.2342933557537,-699.9687258471829,699.9687258471829,33.03377695301311,21.792214890945637,56.6003708445261,0.5676569135610334,0.5802557883794296
2688.197719929588,2535.089783323496,-515.0035846289402,515.0035846289402,27.971495746830392,11.826664630727791,66.65614348459668,0.40013590298943846,0.3778135099280454
1054.9384064464816,2397.4512725986465,-312.6575553912213,312.6575553912213,24.78173323920488,7.955989172995761,52.380577274219654,0.22474097945820914,0.29595798631901465
525.2701071333994,2648.6942466506925,-541.5019269224634,541.5019269224634,30.46416553470624,16.881788166014594,69.38661444735233,0.3389045416547897,0.47527609607741456
2723.719110893834,570.4687827668323,-603.8812861185228,603.8812861185228,33.032186947912024,16.048797755115338,68.46711108720145,0.4818101778841147,0.4571977337163086
2557.3595670591435,1844.3922095873518,-790.5335387588402,790.5335387588402,39.29288975179878,23.280762304026467,83.82149541885853,0.5759193873081543,0.6761291899661231
2881.281768672096,2251.5309396137613,-868.04853667736,868.04853667736,37.93025528299223,25.494139027763488,88.00384175731472,0.7135937029220226,0.6491567998054472
1331.8639204364088,161.6207589733315,-801.1901489041667,801.1901489041667,37.162055997613415,23.389230254706867,88.27854406059653,0.6083598222876999,0.7636812708892504
2112.757070899918,818.2709332209602,-265.13040554204736,265.13040554204736,28.28057719191894,6.809020270564905,29.729067860505832,0.16611405276453606,0.2237292485295283
1088.2446342799724,1915.9243916492412,-419.2635103322532,419.2635103322532,29.018646467056563,12.79958233713074,58.08722591702747,0.2831691567038755,0.37192478685192326
2157.5656364947517,920.4573496216168,-657.0543701309097,657.0543701309097,32.15558199556032,19.078852043071578,81.55674473535792,0.4927312871635512,0.6025481375004133
91.0250805948466,2449.888204204329,-164.08313527905403,164.08313527905403,20.42915877288681,0.19904424987758684,34.53086972099564,0.17070551603707476,0.13354447274108527
238.06810575510428,1417.248990885769,-308.11287677843427,308.11287677843427,23.951003785151514,7.4326386121217505,38.85196607149349,0.36446211640420745,0.2951862984614247
2497.3026682727454,67.74776884449818,-970.5407364169689,970.5407364169689,40.8478311276187,25.975474937230288,94.83955852526974,0.7704759506021138,0.7375900361926984
1383.7357846542222,2508.359053914759,-675.2575877578474,675.2575877578474,36.04857844258193,15.936150670084917,79.96276536512053,0.637962105983685,0.5149667482750936
927.2131115471511,1800.9284535005495,-721.2516950617724,721.2516950617724,35.71278677782369,21.47566944306374,73.53038818904092,0.5145798800571658,0.5799554329859791
381.3568160446263,2407.8161293571943,-916.0498278634595,916.0498278634595,39.43163722923243,28.719150697314745,105.05797848811706,0.7633320264497765,0.819463176599586
1334.7536915603146,1769.4167800208852,-162.20605490036735,162.20605490036735,25.09299532204345,7.769514848984736,31.995860631289975,0.2300739721538042,0.1762342638074162
1156.2847322381983,629.7546619709901,-468.9851483705132,468.9851483705132,31.30843713068223,13.411228159872753,42.26842970435758,0.37925611642517887,0.3391591711003017
927.8302995649808,2347.152793285318,-908.729647733796,908.729647733796,42.107201510608505,27.227300405943733,98.9305846343549,0.7979745192993213,0.810273268603722
712.7226727696216,1329.7233770250093,-674.3509592967532,674.3509592967532,37.98798449334194,21.371689735055345,75.4256028654765,0.5965450715413586,0.6186382595744044
1813.130746791302,1136.5823823272424,-674.7452414812468,674.7452414812468,35.74735306167861,21.580078688605646,80.82340495520889,0.5346945195711937,0.5163126981515432
148.7576746197946,315.3254010769271,-650.4412365760318,650.4412365760318,34.256321445285636,18.810138747945444,65.90624726554421,0.5052761881898891,0.48260590001822956
1590.9732253715417,1480.2382407689117,-492.9978317377461,492.9978317377461,27.85894552827671,12.277128939730197,76.18697694676231,0.41538468774584675,0.34301424829172267
2700.0291743311614,657.8549010330436,-269.0866605347092,269.0866605347092,27.312803562767957,7.344444479876992,31.875534253844066,0.2553049985221707,0.32159172697306343
33.41664536738376,1283.380157390089,-150.4465965140117,150.4465965140117,20.946580850840302,4.61817025030016,8.866163239273632,0.06687657115476336,0.11280486784823619
1048.5630837593087,36.7939141846636,-850.5896721616746,850.5896721616746,40.40743286825522,23.909428428791163,89.13773640025704,0.7567394585046637,0.6239471633979553
2530.931539485853,1490.0943768106822,-946.9056341400382,946.9056341400382,40.046448529295354,25.735480970723113,78.14823999213014,0.7439982839892144,0.6585297909164848
1817.0419610797483,1058.7433853085677,-555.3144065963181,555.3144065963181,32.67446653355989,15.690084180459051,78.0240185696763,0.4436995277518099,0.5278027433449531
401.2177922608504,2159.9140318839213,-755.3164635498744,755.3164635498744,33.094682904969886,27.793618964822578,77.43396492474663,0.6203848759213355,0.6934516118266362
126.92207062410831,1935.4273503481486,-174.93348719960773,174.93348719960773,22.17385923296013,9.341436462680935,51.95921300009055,0.1288496102429017,0.1923819866097653
761.1593172474116,1991.226805201625,-286.9323672783244,286.9323672783244,28.587776062356465,7.790100194096032,41.74105086842534,0.23532937230873988,0.2880956107859968
1844.2918962961758,727.6927087489092,-653.8650902681225,653.8650902681225,32.93509503009943,21.628036151934474,57.26135024980913,0.46808984902038997,0.5200418368691576
2449.7911132411364,2193.6205460140504,-749.1447175089843,749.1447175089843,34.11339324374912,21.811062602365254,89.11903218216759,0.5446827317320678,0.6340723309853582
2312.860209923361,223.1618587167883,-316.55912051762164,316.55912051762164,26.313389416758323,3.1462074116965564,34.31706873336638,0.22812639575188018,0.26863893620969875
807.3774873762545,2429.308442533717,-114.10012998650251,114.10012998650251,21.06741075379517,1.7050839603612897,25.607438866642795,0.05430781656935772,0.15181348726440705
1883.6047239971767,1383.735790640034,-135.81148377567956,135.81148377567956,19.063224635144998,4.313536854961485,23.54151582130722,0.14421746742237354,0.16873029865827488
1976.7310041552726,53.80877614001645,-454.7617042071272,454.7617042071272,26.20621531382744,12.017655249277823,39.580438873135634,0.36624866698912323,0.36077269808504314
437.40121987317394,1253.9247422995677,-755.9107278628161,755.9107278628161,33.857044412517006,21.85150894831724,77.56526867129602,0.5869856472102121,0.5983698283620817
1356.3595986671828,444.60395491801074,-496.6310522121757,496.6310522121757,33.72865359706201,14.364958401011712,58.378866193915144,0.39394714513952817,0.3966563826716743
1781.665928863032,377.2288786341604,-876.6590078133493,876.6590078133493,41.45170498558441,24.40253245874983,76.6748334590043,0.7148252497408765,0.6618903680556706
2921.365679127433,836.127105831823,-627.3825617834398,627.3825617834398,32.13915651666537,20.804887254604935,78.57226795956674,0.5285845348140593,0.599828738262103
602.5289867638298,2744.859327666092,-828.859453255777,828.859453255777,38.25260310792992,25.633624238453617,80.10168064594708,0.6980616698830318,0.6302880513440201
2871.2344230468866,1412.3001598628007,-782.4060160625513,782.4060160625513,36.88829058654994,21.38546523237289,68.68483649523614,0.6455286307750079,0.6266449396109526
764.029142488328,435.81415507106493,-726.2136336168238,726.2136336168238,36.617839751729335,22.4601896347047,66.05677962410108,0.5735383682813757,0.6003794830071365
2186.563781864061,1980.5262736238697,-503.58632117294326,503.58632117294326,31.191716124228588,14.643634900992327,55.742353553969686,0.45154241992669003,0.44371203908462054
1008.5067625645049,813.7308626143138,-412.9278487239452,412.9278487239452,29.045068096580223,12.015574496535196,61.75222062950925,0.2803452082837167,0.26936495416254547
2592.9855086250036,2061.8609721487665,-345.53300998989454,345.53300998989454,24.494136455921442,7.551126733064733,48.66223508353923,0.37690616995639104,0.27144332363087764
1823.7135189105957,635.6445699576406,-860.4135147808402,860.4135147808402,41.0901734515325,30.680095582639645,69.50085417345863,0.7498150678971415,0.7526846474117835
450.905406937515,1937.628877478823,-961.2960065584653,961.2960065584653,42.46617732560199,28.331372972952995,92.65074113662392,0.7823374650389674,0.7569730923054431
1828.5551392373509,1039.564110345082,-461.7500994838733,461.7500994838733,28.653094576720342,9.478248595214334,64.74360623639357,0.29030851236025457,0.3615944732338418
1522.3534386268927,158.11323767372875,-892.3365803917018,892.3365803917018,41.409326793322855,24.549398350996434,104.97788860829614,0.7149860000769809,0.7060896505578552
2422.969837722885,1728.2341977381595,-723.4014320224065,723.4014320224065,35.6270897991389,21.697109288351676,83.63179862067986,0.6036029609893395,0.586595720118888
476.35172723053745,1325.3198645341342,-711.9184185673291,711.9184185673291,36.418783912935325,20.158889694140363,55.05114247393596,0.5958774780398031,0.5838845430312393
257.2307058306571,210.9551447370478,-280.2827177710081,280.2827177710081,23.090537054177382,9.03084260925879,29.255003655733162,0.2069565961937398,0.2608125788832844
457.4783574546244,311.97403388517296,-342.17769575996,342.17769575996,27.713945923876565,10.829965346281321,52.68293973637492,0.28760521319316495,0.3202998887418755
1169.469279814549,908.7099489435758,-863.7311596119998,863.7311596119998,38.83997979692725,27.269842204656968,83.05770776207513,0.629327690772956,0.6949190782251691
447.034851084924,2889.5926766686666,-151.92741072222753,151.92741072222753,18.186867637362138,2.1840002470044997,38.31326601183929,0.14587332729107066,0.10098880577864136
918.2411247584312,181.67215816956949,-746.4770961644484,746.4770961644484,35.45414913747338,16.95801644851615,93.81171529219273,0.6814021183448447,0.6288595236289743
1351.1320622017429,2372.9325075030997,-569.8417149580156,569.8417149580156,32.02439356395461,16.625137075980525,58.743074251889716,0.46372022833150167,0.46018369782758023
2889.9432491807047,2587.0068265305836,-890.1880537789697,890.1880537789697,39.994591016563874,27.633657258888103,90.49583145014049,0.6851796075901568,0.6564207672223568
2890.2938675112728,2765.4398491499956,-889.6727225736922,889.6727225736922,41.066479266137016,29.74483914730446,85.84841292301634,0.7546495441952372,0.815767920564172
2299.6870440443577,2587.3886264051093,-726.1343368912566,726.1343368912566,37.04025288021243,23.80043384735866,80.46029208549696,0.5101807407704009,0.6519842326600067
2560.5672484969923,2101.8200634143404,-214.3960327601117,214.3960327601117,20.88875701545512,5.488484793419021,39.96908437158702,0.1268559305666625,0.17846054205295747
1803.2374475843824,334.4281392299173,-801.7766800291091,801.7766800291091,40.03349525416948,25.454119698980865,95.40608446690275,0.6916418913782788,0.7574751566991057
2471.1192561839825,958.2379221919807,-133.91334950296925,133.91334950296925,20.103553677615313,5.97947274444485,32.976991087455076,0.0,0.118830125486494
708.4495555477989,2291.994790045733,-622.632683175719,622.632683175719,34.45227227482656,21.338917842570552,79.18821067462511,0.42007559751944035,0.49733119324096203
1398.1306793368415,2596.407079277094,-348.24605947189946,348.24605947189946,26.216237444661296,8.32028325159919,48.42151409985074,0.2859665036112332,0.2562464395692533
627.4576124628353,694.5973606883095,-413.86465033630634,413.86465033630634,28.013534940501504,15.477099996779364,37.37478929719111,0.3395770838548241,0.30684582167338714
2479.7800287456066,1568.6248626814695,-84.53409911534243,84.53409911534243,18.64531208907921,1.9427419896535945,24.51033322309866,0.11329161296700557,0.128631601337322
